district_name_norm,state_ut_norm,specialty_canonical,demand_score,pop_weighted_demand,driving_needs,n_facilities,n_public,supply_capacity,coverage,unmet_demand,k_specialty,served_share,is_thin_specialty,score_basis,priority_tier,specialty_absent,unmet_intensity
Deoria,Uttar Pradesh,preventive_medicine,32.0,15.869,tobacco_use|child_immunization|wash_sanitation|birth_registration|clean_cooking_air|cancer_screening|micronutrient_fortification,0,0,null,0.0,15.869,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,preventive_medicine,32.0,15.865,child_immunization|birth_registration|clean_cooking_air|tobacco_use|cancer_screening|micronutrient_fortification|wash_sanitation,0,0,null,0.0,15.865,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Dhalai,Tripura,pediatrics,30.0,15.861,child_illness_care|infant_young_child_feeding|child_immunization|child_malnutrition|anaemia,0,0,null,0.0,15.861,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Ballia,Uttar Pradesh,preventive_medicine,32.0,15.856,clean_cooking_air|cancer_screening|child_immunization|tobacco_use|wash_sanitation|micronutrient_fortification|birth_registration,0,0,null,0.0,15.856,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Kamareddy,Telangana,pediatrics,32.0,15.825,infant_young_child_feeding|anaemia|child_malnutrition|child_illness_care|child_immunization,0,0,null,0.0,15.825,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
South Tripura,Tripura,pediatrics,37.0,15.824000000000002,child_illness_care|child_immunization|infant_young_child_feeding|child_malnutrition|anaemia,0,0,null,0.0,15.824000000000002,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Hamirpur,Uttar Pradesh,pediatrics,33.0,15.792,child_immunization|anaemia|child_malnutrition|infant_young_child_feeding|child_illness_care,0,0,null,0.0,15.792,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Senapati,Manipur,preventive_medicine,31.0,15.774000000000001,micronutrient_fortification|clean_cooking_air|tobacco_use|wash_sanitation|child_immunization|cancer_screening|birth_registration,0,0,null,0.0,15.774000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Kodagaon,Chhattisgarh,pediatrics,34.0,15.769,anaemia|child_malnutrition|child_immunization|infant_young_child_feeding|child_illness_care,0,0,null,0.0,15.769,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Botad,Gujarat,pediatrics,33.0,15.75,anaemia|infant_young_child_feeding|child_malnutrition|child_immunization,0,0,null,0.0,15.75,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Upper Siang,Arunachal Pradesh,preventive_medicine,31.0,15.684000000000001,clean_cooking_air|cancer_screening|child_immunization|tobacco_use|birth_registration|micronutrient_fortification,0,0,null,0.0,15.684000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Kiphire,Nagaland,pediatrics,34.0,15.635000000000002,child_malnutrition|anaemia|child_immunization|child_illness_care|infant_young_child_feeding,0,0,null,0.0,15.635000000000002,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Unakoti,Tripura,pediatrics,33.0,15.612,child_immunization|child_malnutrition|anaemia|child_illness_care|infant_young_child_feeding,0,0,null,0.0,15.612,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Khunti,Jharkhand,pediatrics,33.0,15.611,infant_young_child_feeding|child_illness_care|child_malnutrition|anaemia|child_immunization,0,0,null,0.0,15.611,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Siang,Arunachal Pradesh,preventive_medicine,31.0,15.61,clean_cooking_air|child_immunization|micronutrient_fortification|birth_registration|wash_sanitation|tobacco_use|cancer_screening,0,0,null,0.0,15.61,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Supaul,Bihar,pediatrics,32.0,15.609,child_illness_care|child_immunization|anaemia|infant_young_child_feeding|child_malnutrition,0,0,null,0.0,15.609,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Hardoi,Uttar Pradesh,pediatrics,41.0,19.596,infant_young_child_feeding|anaemia|child_illness_care|child_immunization|child_malnutrition,1,0,2.0,0.2041245660254148,15.595975004165973,0.24999843777013556,0.6034,false,demand_supply,critical,false,19.596
Fazilka,Punjab,pediatrics,31.0,15.594999999999999,child_malnutrition|anaemia|infant_young_child_feeding|child_illness_care|child_immunization,0,0,null,0.0,15.594999999999999,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Hojai,Assam,preventive_medicine,31.0,15.574,child_immunization|tobacco_use|micronutrient_fortification|cancer_screening|clean_cooking_air|wash_sanitation,0,0,null,0.0,15.574,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bijapur,Chhattisgarh,pediatrics,31.0,15.552,child_illness_care|child_immunization|child_malnutrition|infant_young_child_feeding|anaemia,0,0,null,0.0,15.552,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Sheopur,Madhya Pradesh,pediatrics,30.0,15.528,anaemia|infant_young_child_feeding|child_immunization|child_malnutrition,0,0,null,0.0,15.528,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
South Salmara Mancachar,Assam,preventive_medicine,31.0,15.5,micronutrient_fortification|wash_sanitation|tobacco_use|clean_cooking_air|birth_registration|cancer_screening|child_immunization,0,0,null,0.0,15.5,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Nalanda,Bihar,pediatrics,32.0,15.444,child_malnutrition|infant_young_child_feeding|anaemia|child_immunization|child_illness_care,0,0,null,0.0,15.444,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Etah,Uttar Pradesh,preventive_medicine,31.0,15.42,child_immunization|tobacco_use|wash_sanitation|micronutrient_fortification|clean_cooking_air|cancer_screening|birth_registration,0,0,null,0.0,15.42,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Giridih,Jharkhand,preventive_medicine,31.0,15.396,cancer_screening|wash_sanitation|birth_registration|micronutrient_fortification|clean_cooking_air|tobacco_use|child_immunization,0,0,null,0.0,15.396,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Tirap,Arunachal Pradesh,preventive_medicine,31.0,15.396,cancer_screening|tobacco_use|wash_sanitation|child_immunization|micronutrient_fortification|birth_registration|clean_cooking_air,0,0,null,0.0,15.396,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Azamgarh,Uttar Pradesh,preventive_medicine,31.0,15.382,clean_cooking_air|cancer_screening|birth_registration|child_immunization|wash_sanitation|micronutrient_fortification|tobacco_use,0,0,null,0.0,15.382,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Banas Kantha,Gujarat,preventive_medicine,31.0,15.373000000000001,tobacco_use|wash_sanitation|micronutrient_fortification|child_immunization|clean_cooking_air|cancer_screening,0,0,null,0.0,15.373000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
East Jantia Hills,Meghalaya,preventive_medicine,30.0,15.370000000000001,tobacco_use|cancer_screening|wash_sanitation|child_immunization|micronutrient_fortification|clean_cooking_air|birth_registration,0,0,null,0.0,15.370000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Darrang,Assam,preventive_medicine,31.0,15.36,cancer_screening|wash_sanitation|birth_registration|tobacco_use|child_immunization|clean_cooking_air|micronutrient_fortification,0,0,null,0.0,15.36,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Korba,Chhattisgarh,preventive_medicine,31.0,15.352,cancer_screening|birth_registration|child_immunization|micronutrient_fortification|tobacco_use|wash_sanitation|clean_cooking_air,0,0,null,0.0,15.352,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Chandauli,Uttar Pradesh,pediatrics,31.0,15.349,child_illness_care|infant_young_child_feeding|child_malnutrition|anaemia|child_immunization,0,0,null,0.0,15.349,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Sehore,Madhya Pradesh,pediatrics,34.0,15.271,anaemia|child_illness_care|child_immunization|child_malnutrition|infant_young_child_feeding,0,0,null,0.0,15.271,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Peren,Nagaland,pediatrics,32.0,15.265,infant_young_child_feeding|child_illness_care|child_immunization|anaemia|child_malnutrition,0,0,null,0.0,15.265,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Devbhumi Dwarka,Gujarat,preventive_medicine,30.0,15.212,micronutrient_fortification|tobacco_use|wash_sanitation|clean_cooking_air|cancer_screening|child_immunization,0,0,null,0.0,15.212,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bishnupur,Manipur,preventive_medicine,30.0,15.204,birth_registration|tobacco_use|cancer_screening|clean_cooking_air|wash_sanitation|child_immunization|micronutrient_fortification,0,0,null,0.0,15.204,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Sonitpur,Assam,preventive_medicine,30.0,15.182,clean_cooking_air|micronutrient_fortification|cancer_screening|tobacco_use|wash_sanitation|child_immunization,0,0,null,0.0,15.182,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Khowai,Tripura,pediatrics,29.0,15.166,anaemia|child_malnutrition|infant_young_child_feeding|child_immunization,0,0,null,0.0,15.166,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Khunti,Jharkhand,preventive_medicine,30.0,15.144,micronutrient_fortification|birth_registration|child_immunization|clean_cooking_air|tobacco_use|wash_sanitation|cancer_screening,0,0,null,0.0,15.144,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Jamtara,Jharkhand,pediatrics,33.0,15.084,anaemia|child_immunization|child_illness_care|infant_young_child_feeding|child_malnutrition,0,0,null,0.0,15.084,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Sonbhadra,Uttar Pradesh,preventive_medicine,30.0,15.082,cancer_screening|child_immunization|micronutrient_fortification|wash_sanitation|birth_registration|clean_cooking_air|tobacco_use,0,0,null,0.0,15.082,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
East Garo Hills,Meghalaya,preventive_medicine,30.0,15.08,tobacco_use|micronutrient_fortification|child_immunization|clean_cooking_air|wash_sanitation|birth_registration|cancer_screening,0,0,null,0.0,15.08,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
West Jaintia Hills,Meghalaya,pediatrics,32.0,15.067,anaemia|child_illness_care|child_malnutrition|child_immunization|infant_young_child_feeding,0,0,null,0.0,15.067,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Madhepura,Bihar,pediatrics,32.0,15.064000000000002,child_illness_care|infant_young_child_feeding|child_immunization|child_malnutrition|anaemia,0,0,null,0.0,15.064000000000002,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Etah,Uttar Pradesh,pediatrics,41.0,19.04,anaemia|child_immunization|child_illness_care|infant_young_child_feeding|child_malnutrition,1,0,3.0,0.2100853464198544,15.03997500416597,0.24999843777013556,0.6034,false,demand_supply,critical,false,19.04
Chatra,Jharkhand,pediatrics,30.0,15.036,child_immunization|anaemia|child_malnutrition|infant_young_child_feeding|child_illness_care,0,0,null,0.0,15.036,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Basti,Uttar Pradesh,preventive_medicine,30.0,15.026,wash_sanitation|micronutrient_fortification|birth_registration|cancer_screening|child_immunization|clean_cooking_air|tobacco_use,0,0,null,0.0,15.026,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Begusarai,Bihar,preventive_medicine,30.0,14.992,clean_cooking_air|cancer_screening|wash_sanitation|birth_registration|child_immunization|micronutrient_fortification|tobacco_use,0,0,null,0.0,14.992,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Gomati,Tripura,pediatrics,34.0,14.942,child_malnutrition|child_immunization|anaemia|child_illness_care|infant_young_child_feeding,0,0,null,0.0,14.942,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Lower Subansiri,Arunachal Pradesh,preventive_medicine,30.0,14.934,child_immunization|birth_registration|cancer_screening|clean_cooking_air|micronutrient_fortification|wash_sanitation|tobacco_use,0,0,null,0.0,14.934,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Morigaon,Assam,pediatrics,33.0,14.928,child_malnutrition|child_immunization|infant_young_child_feeding|child_illness_care|anaemia,0,0,null,0.0,14.928,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Dhanbad,Jharkhand,preventive_medicine,30.0,14.914,birth_registration|tobacco_use|clean_cooking_air|cancer_screening|micronutrient_fortification|wash_sanitation|child_immunization,0,0,null,0.0,14.914,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Kushinagar,Uttar Pradesh,preventive_medicine,30.0,14.902,child_immunization|birth_registration|clean_cooking_air|cancer_screening|tobacco_use|micronutrient_fortification|wash_sanitation,0,0,null,0.0,14.902,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Daman,Dadra and Nagar Haveli & Daman and Diu,pediatrics,30.0,14.9,anaemia|child_malnutrition|infant_young_child_feeding|child_immunization,0,0,null,0.0,14.9,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Jaisalmer,Rajasthan,preventive_medicine,30.0,14.898,child_immunization|tobacco_use|wash_sanitation|clean_cooking_air|micronutrient_fortification|birth_registration|cancer_screening,0,0,null,0.0,14.898,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Jaunpur,Uttar Pradesh,preventive_medicine,30.0,14.876,wash_sanitation|clean_cooking_air|cancer_screening|tobacco_use|birth_registration|child_immunization|micronutrient_fortification,0,0,null,0.0,14.876,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Khagaria,Bihar,preventive_medicine,30.0,14.874,micronutrient_fortification|cancer_screening|clean_cooking_air|tobacco_use|child_immunization|birth_registration|wash_sanitation,0,0,null,0.0,14.874,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Jehanabad,Bihar,pediatrics,30.0,14.864,infant_young_child_feeding|child_illness_care|child_malnutrition|anaemia|child_immunization,0,0,null,0.0,14.864,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Nalbari,Assam,preventive_medicine,30.0,14.84,clean_cooking_air|cancer_screening|birth_registration|micronutrient_fortification|wash_sanitation|child_immunization|tobacco_use,0,0,null,0.0,14.84,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
North Garo Hills,Meghalaya,pediatrics,33.0,14.798,anaemia|child_malnutrition|child_illness_care|child_immunization|infant_young_child_feeding,0,0,null,0.0,14.798,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Chandel,Mizoram,preventive_medicine,29.0,14.794,child_immunization|clean_cooking_air|cancer_screening|birth_registration|micronutrient_fortification|tobacco_use|wash_sanitation,0,0,null,0.0,14.794,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Chandel,Manipur,preventive_medicine,29.0,14.794,birth_registration|clean_cooking_air|cancer_screening|child_immunization|micronutrient_fortification|wash_sanitation|tobacco_use,0,0,null,0.0,14.794,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Chirang,Assam,pediatrics,32.0,14.775,child_immunization|child_illness_care|infant_young_child_feeding|child_malnutrition|anaemia,0,0,null,0.0,14.775,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Saran,Bihar,pediatrics,30.0,14.754,child_immunization|child_malnutrition|child_illness_care|anaemia|infant_young_child_feeding,0,0,null,0.0,14.754,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
